latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
37.763283,-122.41286,14.0,-25200,America/Los_Angeles,PDT

time,temperature_2m (°F),relativehumidity_2m (%),precipitation_probability (%),precipitation (inch),rain (inch),showers (inch),snowfall (inch),snow_depth (ft),cloudcover (%),visibility (ft),windspeed_10m (mp/h),windspeed_80m (mp/h),winddirection_10m (°),winddirection_80m (°),temperature_80m (°F)
1682107200,73.8,41,0,0.000,0.000,0.000,0.000,0.000,78,150590.547,7.7,9.1,285,287,66.0
1682110800,72.3,48,0,0.000,0.000,0.000,0.000,0.000,56,121391.078,12.1,15.3,286,285,67.7
1682114400,71.7,51,0,0.000,0.000,0.000,0.000,0.000,49,112860.891,13.4,17.1,288,287,67.8
1682118000,71.1,52,0,0.000,0.000,0.000,0.000,0.000,63,109580.055,13.4,17.1,294,294,68.0
1682121600,70.9,52,0,0.000,0.000,0.000,0.000,0.000,100,110892.391,11.9,15.2,296,296,66.9
1682125200,68.2,56,0,0.000,0.000,0.000,0.000,0.000,100,101377.953,12.3,15.9,295,296,64.8
1682128800,65.5,60,0,0.000,0.000,0.000,0.000,0.000,97,94160.109,11.0,14.7,294,296,62.4
1682132400,61.8,66,0,0.000,0.000,0.000,0.000,0.000,46,80708.664,9.8,13.6,287,290,60.3
1682136000,59.4,70,0,0.000,0.000,0.000,0.000,0.000,100,73818.898,9.6,13.9,288,291,58.1
1682139600,58.1,71,0,0.000,0.000,0.000,0.000,0.000,85,72178.477,8.0,9.3,281,287,57.8
1682143200,57.3,72,0,0.000,0.000,0.000,0.000,0.000,87,70866.141,6.8,8.1,278,286,56.1
1682146800,56.5,73,0,0.000,0.000,0.000,0.000,0.000,100,70209.977,5.7,8.6,296,303,55.1
1682150400,55.2,75,0,0.000,0.000,0.000,0.000,0.000,87,66272.969,3.6,6.5,292,311,54.9
1682154000,53.7,78,0,0.000,0.000,0.000,0.000,0.000,96,62664.043,2.9,8.6,279,303,54.9
1682157600,52.8,78,0,0.000,0.000,0.000,0.000,0.000,100,62992.125,3.3,8.8,286,308,54.7
1682161200,51.9,78,0,0.000,0.000,0.000,0.000,0.000,100,63648.293,4.4,8.2,294,311,54.3
1682164800,51.4,81,0,0.000,0.000,0.000,0.000,0.000,100,58398.949,5.9,9.7,295,304,53.8
